frame,memory_bank_active_slots,memory_bank_writes,memory_bank_replacements,memory_bank_diversity_skips,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
5261.0,16.0,44.0,28.0,1787.0,0.9246021509170532,0.8988867402076721,8.0,0.9538307189941406,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5262.0,16.0,44.0,28.0,1788.0,0.9249076843261719,0.8987866044044495,8.0,0.9524111747741699,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5263.0,16.0,44.0,28.0,1788.0,0.9365140795707703,0.9180243015289307,8.0,0.9757542014122009,0.7344497442245483,0.8999489545822144,1.0,64.0
5264.0,16.0,44.0,28.0,1788.0,0.946641206741333,0.9133322238922119,8.0,0.9241979718208313,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5265.0,16.0,44.0,28.0,1789.0,0.9559361338615417,0.9136305451393127,8.0,0.8815950751304626,0.7344497442245483,0.8999489545822144,1.0,64.0
5266.0,16.0,44.0,28.0,1789.0,0.903762936592102,0.8989114761352539,1.0,0.9983041286468506,0.7344497442245483,0.8999489545822144,1.0,64.0
5267.0,16.0,44.0,28.0,1789.0,0.9042032957077026,0.8997198343276978,1.0,0.9985513687133789,0.7344497442245483,0.8999489545822144,1.0,64.0
5268.0,16.0,44.0,28.0,1789.0,0.9265909790992737,0.8997510671615601,8.0,0.9498491883277893,0.7344497442245483,0.8999489545822144,1.0,64.0
5269.0,16.0,44.0,28.0,1790.0,0.9530502557754517,0.9190292358398438,8.0,0.9211040735244751,0.7344497442245483,0.8999489545822144,1.0,64.0
5270.0,16.0,44.0,28.0,1791.0,0.9571133852005005,0.9370869398117065,8.0,0.97163987159729,0.7344497442245483,0.8999489545822144,0.9999998807907104,64.0
5271.0,16.0,44.0,28.0,1791.0,0.9618160724639893,0.9462448358535767,8.0,0.9827198386192322,0.7344497442245483,0.8999489545822144,1.0,64.0
5272.0,16.0,44.0,28.0,1791.0,0.9578990936279297,0.9517195224761963,8.0,0.9972506761550903,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5273.0,16.0,44.0,28.0,1791.0,0.9486990571022034,0.9178786277770996,8.0,0.9346015453338623,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5274.0,16.0,44.0,28.0,1791.0,0.9517349600791931,0.9352248907089233,8.0,0.9806022644042969,0.7344497442245483,0.8999489545822144,1.0,64.0
5275.0,16.0,44.0,28.0,1791.0,0.9567630290985107,0.9254652261734009,8.0,0.9326560497283936,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5276.0,16.0,44.0,28.0,1792.0,0.9667835235595703,0.9394270777702332,8.0,0.9479711055755615,0.7344497442245483,0.8999489545822144,1.0,64.0
5277.0,16.0,44.0,28.0,1793.0,0.9397170543670654,0.9222626686096191,8.0,0.9783539175987244,0.7344497442245483,0.8999489545822144,1.0,64.0
5278.0,16.0,44.0,28.0,1794.0,0.903557538986206,0.8976811170578003,8.0,0.9975132942199707,0.7344497442245483,0.8999489545822144,1.0,64.0
5279.0,16.0,44.0,28.0,1795.0,0.916364312171936,0.9015183448791504,8.0,0.9842747449874878,0.7344497442245483,0.8999489545822144,1.0,64.0
5280.0,16.0,44.0,28.0,1796.0,0.9124553203582764,0.8992944955825806,8.0,0.9876129627227783,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5281.0,16.0,44.0,28.0,1797.0,0.9008132815361023,0.8951005339622498,8.0,0.9976496696472168,0.7344497442245483,0.8999489545822144,1.0,64.0
5282.0,16.0,44.0,28.0,1798.0,0.9208173751831055,0.9149588942527771,8.0,0.9975284934043884,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5283.0,16.0,44.0,28.0,1799.0,0.9208322763442993,0.9149577617645264,8.0,0.9975148439407349,0.7344497442245483,0.8999489545822144,1.0,64.0
5284.0,16.0,44.0,28.0,1799.0,0.8904019594192505,0.8885998725891113,1.0,0.9997657537460327,0.7344497442245483,0.8999489545822144,1.0,64.0
5285.0,16.0,44.0,28.0,1799.0,0.8808261752128601,0.8777657747268677,6.0,0.9993246793746948,0.7344497442245483,0.8999489545822144,1.0,64.0
5286.0,16.0,44.0,28.0,1799.0,0.8787606954574585,0.8756603002548218,6.0,0.9993069767951965,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5287.0,16.0,44.0,28.0,1799.0,0.9179496765136719,0.9034003615379333,8.0,0.9848904609680176,0.7344497442245483,0.8999489545822144,1.0,64.0
5288.0,16.0,44.0,28.0,1799.0,0.9179475903511047,0.9034501314163208,8.0,0.9849967956542969,0.7344497442245483,0.8999489545822144,1.0,64.0
5289.0,16.0,44.0,28.0,1799.0,0.9287346601486206,0.9147244095802307,8.0,0.9859786033630371,0.7344497442245483,0.8999489545822144,1.0,64.0
5290.0,16.0,44.0,28.0,1799.0,0.8904819488525391,0.882394015789032,8.0,0.9952967762947083,0.7344497442245483,0.8999489545822144,1.0,64.0
5291.0,16.0,44.0,28.0,1799.0,0.874749481678009,0.8724455833435059,8.0,0.9996171593666077,0.7344497442245483,0.8999489545822144,1.0,64.0
5292.0,16.0,44.0,28.0,1799.0,0.9041515588760376,0.8926833868026733,7.0,0.9905748963356018,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5293.0,16.0,44.0,28.0,1799.0,0.9048729538917542,0.892611026763916,7.0,0.9892351031303406,0.7344497442245483,0.8999489545822144,1.0,64.0
5294.0,16.0,44.0,28.0,1799.0,0.9201756715774536,0.91181480884552,8.0,0.9949751496315002,0.7344497442245483,0.8999489545822144,1.0,64.0
5295.0,16.0,44.0,28.0,1800.0,0.9073696136474609,0.9053735733032227,8.0,0.9997125864028931,0.7344497442245483,0.8999489545822144,1.0,64.0
5296.0,16.0,44.0,28.0,1800.0,0.8921933770179749,0.8891386985778809,8.0,0.9993271827697754,0.7344497442245483,0.8999489545822144,1.0,64.0
5297.0,16.0,44.0,28.0,1800.0,0.8828426599502563,0.8816795945167542,8.0,0.9999023675918579,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5298.0,16.0,44.0,28.0,1800.0,0.8718438744544983,0.8539943695068359,1.0,0.9773786067962646,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5299.0,16.0,44.0,28.0,1800.0,0.8718438744544983,0.8539943695068359,1.0,0.9773786067962646,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5300.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5301.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5302.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5303.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5304.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5305.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5306.0,16.0,44.0,28.0,1800.0,0.8979181051254272,0.8905148506164551,8.0,0.9960572719573975,0.7344497442245483,0.8999489545822144,1.0,64.0
5307.0,16.0,44.0,28.0,1800.0,0.896512508392334,0.8854730129241943,12.0,0.9912620782852173,0.7344497442245483,0.8999489545822144,1.0,64.0
5308.0,16.0,44.0,28.0,1800.0,0.896512508392334,0.8854730129241943,12.0,0.9912620782852173,0.7344497442245483,0.8999489545822144,1.0,64.0
5309.0,16.0,44.0,28.0,1800.0,0.913601815700531,0.8993431329727173,3.0,0.9854819774627686,0.7344497442245483,0.8999489545822144,1.0,64.0
5310.0,16.0,44.0,28.0,1800.0,0.8978868722915649,0.8832594156265259,12.0,0.9847294092178345,0.7344497442245483,0.8999489545822144,1.0,64.0
5311.0,16.0,44.0,28.0,1800.0,0.9078357815742493,0.9054011106491089,3.0,0.9995725154876709,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5312.0,16.0,44.0,28.0,1800.0,0.9078436493873596,0.9054130911827087,3.0,0.9995740056037903,0.7344497442245483,0.8999489545822144,1.0,64.0
5313.0,16.0,44.0,28.0,1800.0,0.9078436493873596,0.9054130911827087,3.0,0.9995740056037903,0.7344497442245483,0.8999489545822144,1.0,64.0
5314.0,16.0,44.0,28.0,1800.0,0.9078436493873596,0.9054130911827087,3.0,0.9995740056037903,0.7344497442245483,0.8999489545822144,1.0,64.0
5315.0,16.0,44.0,28.0,1800.0,0.9078436493873596,0.9054130911827087,3.0,0.9995740056037903,0.7344497442245483,0.8999489545822144,1.0,64.0
5316.0,16.0,44.0,28.0,1800.0,0.9215068817138672,0.8991079330444336,12.0,0.9646973013877869,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5317.0,16.0,44.0,28.0,1800.0,0.921290934085846,0.8989006280899048,12.0,0.964723527431488,0.7344497442245483,0.8999489545822144,1.0,64.0
5318.0,16.0,44.0,28.0,1800.0,0.921290934085846,0.8989006280899048,12.0,0.964723527431488,0.7344497442245483,0.8999489545822144,1.0,64.0
5319.0,16.0,44.0,28.0,1800.0,0.8977150917053223,0.8841628432273865,12.0,0.9868721961975098,0.7344497442245483,0.8999489545822144,1.0,64.0
5320.0,16.0,44.0,28.0,1800.0,0.8977150917053223,0.8841628432273865,12.0,0.9868721961975098,0.7344497442245483,0.8999489545822144,1.0,64.0
5321.0,16.0,44.0,28.0,1800.0,0.8977150917053223,0.8841628432273865,12.0,0.9868721961975098,0.7344497442245483,0.8999489545822144,1.0,64.0
5322.0,16.0,44.0,28.0,1800.0,0.8782232999801636,0.8735387325286865,3.0,0.9984186887741089,0.7344497442245483,0.8999489545822144,1.0,64.0
5323.0,16.0,44.0,28.0,1800.0,0.8782310485839844,0.8735446929931641,3.0,0.9984174966812134,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5324.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5325.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5326.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5327.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5328.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5329.0,16.0,44.0,28.0,1800.0,0.9192827939987183,0.9022048711776733,12.0,0.9792643785476685,0.7344497442245483,0.8999489545822144,1.0,64.0
5330.0,16.0,44.0,28.0,1800.0,0.8992407321929932,0.8970382213592529,2.0,0.9996501803398132,0.7344497442245483,0.8999489545822144,1.0,64.0
5331.0,16.0,44.0,28.0,1800.0,0.8992407321929932,0.8970382213592529,2.0,0.9996501803398132,0.7344497442245483,0.8999489545822144,1.0,64.0
5332.0,16.0,44.0,28.0,1800.0,0.8992407321929932,0.8970382213592529,2.0,0.9996501803398132,0.7344497442245483,0.8999489545822144,1.0,64.0
5333.0,16.0,44.0,28.0,1800.0,0.9171335697174072,0.9072830677032471,2.0,0.9930343627929688,0.7344497442245483,0.8999489545822144,1.0,64.0
5334.0,16.0,44.0,28.0,1800.0,0.9048924446105957,0.8792687654495239,2.0,0.954149067401886,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5335.0,16.0,44.0,28.0,1800.0,0.9285959005355835,0.9003632664680481,2.0,0.9447154998779297,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5336.0,16.0,44.0,28.0,1800.0,0.9290169477462769,0.8988445401191711,2.0,0.9372031092643738,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5337.0,16.0,44.0,28.0,1800.0,0.9185110926628113,0.8859333992004395,2.0,0.9273220300674438,0.7344497442245483,0.8999489545822144,1.0,64.0
5338.0,16.0,44.0,28.0,1800.0,0.9275012016296387,0.8966837525367737,2.0,0.9346135854721069,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5339.0,16.0,44.0,28.0,1800.0,0.9219394326210022,0.8911275863647461,2.0,0.9346361756324768,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5340.0,16.0,44.0,28.0,1800.0,0.9264160394668579,0.8981267213821411,2.0,0.944502055644989,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5341.0,16.0,44.0,28.0,1800.0,0.9264160394668579,0.8981267213821411,2.0,0.944502055644989,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5342.0,16.0,44.0,28.0,1800.0,0.9085274338722229,0.8852397203445435,2.0,0.9619157910346985,0.7344497442245483,0.8999489545822144,1.0,64.0
5343.0,16.0,44.0,28.0,1800.0,0.9100990295410156,0.8865498304367065,2.0,0.961078941822052,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5344.0,16.0,44.0,28.0,1800.0,0.9217633008956909,0.9005574584007263,2.0,0.9682769179344177,0.7344497442245483,0.8999489545822144,0.9999999403953552,64.0
5345.0,16.0,44.0,28.0,1800.0,0.890543520450592,0.8439051508903503,2.0,0.858651340007782,0.7344497442245483,0.8999489545822144,1.0,64.0
5346.0,16.0,45.0,29.0,1800.0,0.9999999403953552,0.9463112354278564,12.0,0.8186213970184326,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5347.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5348.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5349.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5350.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5351.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5352.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5353.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5354.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5355.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5356.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5357.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5358.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5359.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5360.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5361.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5362.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5363.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5364.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5365.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5366.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5367.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5368.0,16.0,45.0,29.0,1800.0,0.9069036245346069,0.8773425221443176,2.0,0.9396153092384338,0.7295876145362854,0.8996113538742065,1.0,64.0
5369.0,16.0,45.0,29.0,1800.0,0.7036972045898438,0.7030346393585205,6.0,0.9999683499336243,0.7295876145362854,0.8996113538742065,1.0,64.0
5370.0,16.0,45.0,29.0,1800.0,0.8447891473770142,0.8367761969566345,13.0,0.9953832626342773,0.7295876145362854,0.8996113538742065,1.0,64.0
5371.0,16.0,45.0,29.0,1800.0,0.8827039003372192,0.8741738796234131,3.0,0.9947704076766968,0.7295876145362854,0.8996113538742065,1.0,64.0
5372.0,16.0,45.0,29.0,1800.0,0.8607432246208191,0.8572746515274048,3.0,0.9991326928138733,0.7295876145362854,0.8996113538742065,1.0,64.0
5373.0,16.0,45.0,29.0,1800.0,0.894622802734375,0.8759735822677612,3.0,0.9753417372703552,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5374.0,16.0,45.0,29.0,1800.0,0.9229410886764526,0.8812940716743469,3.0,0.8849558234214783,0.7295876145362854,0.8996113538742065,1.0,64.0
5375.0,16.0,45.0,29.0,1800.0,0.9165477752685547,0.8738080263137817,3.0,0.8793606758117676,0.7295876145362854,0.8996113538742065,1.0,64.0
5376.0,16.0,45.0,29.0,1800.0,0.9277659058570862,0.878793478012085,3.0,0.8457383513450623,0.7295876145362854,0.8996113538742065,1.0,64.0
5377.0,16.0,45.0,29.0,1800.0,0.910011887550354,0.8648920059204102,3.0,0.8668513894081116,0.7295876145362854,0.8996113538742065,1.0,64.0
5378.0,16.0,45.0,29.0,1800.0,0.9234086871147156,0.8841778039932251,3.0,0.8969751000404358,0.7295876145362854,0.8996113538742065,1.0,64.0
5379.0,16.0,45.0,29.0,1800.0,0.9342578053474426,0.8878144025802612,3.0,0.8597133755683899,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5380.0,16.0,45.0,29.0,1800.0,0.9399517774581909,0.8940414190292358,3.0,0.8626032471656799,0.7295876145362854,0.8996113538742065,1.0,64.0
5381.0,16.0,45.0,29.0,1800.0,0.932227373123169,0.8856576681137085,3.0,0.8590256571769714,0.7295876145362854,0.8996113538742065,1.0,64.0
5382.0,16.0,45.0,29.0,1800.0,0.9406917691230774,0.9087177515029907,3.0,0.9298596382141113,0.7295876145362854,0.8996113538742065,1.0,64.0
5383.0,16.0,45.0,29.0,1800.0,0.9405674338340759,0.9086134433746338,3.0,0.9299430251121521,0.7295876145362854,0.8996113538742065,1.0,64.0
5384.0,16.0,45.0,29.0,1800.0,0.9350723028182983,0.8804694414138794,3.0,0.8132235407829285,0.7295876145362854,0.8996113538742065,1.0,64.0
5385.0,16.0,45.0,29.0,1800.0,0.9252365827560425,0.8954553604125977,3.0,0.9387514591217041,0.7295876145362854,0.8996113538742065,1.0,64.0
5386.0,16.0,45.0,29.0,1800.0,0.9250943660736084,0.8952691555023193,3.0,0.9385781288146973,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5387.0,16.0,45.0,29.0,1800.0,0.93180251121521,0.8839342594146729,3.0,0.8518922924995422,0.7295876145362854,0.8996113538742065,1.0,64.0
5388.0,16.0,45.0,29.0,1800.0,0.9065259099006653,0.8710950613021851,3.0,0.9148286581039429,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5389.0,16.0,45.0,29.0,1800.0,0.931226372718811,0.9001537561416626,3.0,0.9335771799087524,0.7295876145362854,0.8996113538742065,1.0,64.0
5390.0,16.0,45.0,29.0,1800.0,0.9533823728561401,0.9028253555297852,3.0,0.8367720246315002,0.7295876145362854,0.8996113538742065,0.9999999403953552,64.0
5391.0,16.0,45.0,29.0,1800.0,0.9176474809646606,0.891109824180603,3.0,0.9509336948394775,0.7295876145362854,0.8996113538742065,1.0,64.0
5392.0,16.0,45.0,29.0,1800.0,0.8800745606422424,0.8789674043655396,2.0,0.9999116063117981,0.7295876145362854,0.8996113538742065,1.0,64.0
5393.0,16.0,46.0,30.0,1800.0,0.9999998807907104,0.9468370676040649,13.0,0.8217067718505859,0.7198084592819214,0.8988250494003296,1.0,64.0
5394.0,16.0,46.0,30.0,1800.0,0.9373506903648376,0.9138570427894592,13.0,0.9612576365470886,0.7198084592819214,0.8988250494003296,1.0,64.0
5395.0,16.0,46.0,30.0,1800.0,0.9259441494941711,0.901408314704895,13.0,0.957847535610199,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5396.0,16.0,46.0,30.0,1801.0,0.9752252101898193,0.9200547933578491,13.0,0.8098515272140503,0.7198084592819214,0.8988250494003296,1.0,64.0
5397.0,16.0,46.0,30.0,1801.0,0.9410642385482788,0.9065486192703247,13.0,0.9189248085021973,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5398.0,16.0,46.0,30.0,1801.0,0.9402660131454468,0.905728816986084,13.0,0.9188292622566223,0.7198084592819214,0.8988250494003296,1.0,64.0
5399.0,16.0,46.0,30.0,1801.0,0.9647117853164673,0.9084542989730835,13.0,0.803350031375885,0.7198084592819214,0.8988250494003296,1.0,64.0
5400.0,16.0,46.0,30.0,1801.0,0.9649423956871033,0.9083861112594604,13.0,0.8015528917312622,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5401.0,16.0,46.0,30.0,1801.0,0.9565770626068115,0.9065002799034119,13.0,0.8395056128501892,0.7198084592819214,0.8988250494003296,1.0,64.0
5402.0,16.0,46.0,30.0,1801.0,0.9761091470718384,0.9144349098205566,13.0,0.7702124118804932,0.7198084592819214,0.8988250494003296,1.0,64.0
5403.0,16.0,46.0,30.0,1801.0,0.9760475754737854,0.9143936038017273,13.0,0.7703381180763245,0.7198084592819214,0.8988250494003296,1.0,64.0
5404.0,16.0,46.0,30.0,1801.0,0.9685807228088379,0.9166799187660217,13.0,0.8290507793426514,0.7198084592819214,0.8988250494003296,1.0,64.0
5405.0,16.0,46.0,30.0,1801.0,0.9376271367073059,0.9079102277755737,13.0,0.9390046000480652,0.7198084592819214,0.8988250494003296,1.0,64.0
5406.0,16.0,46.0,30.0,1801.0,0.975695788860321,0.910662055015564,13.0,0.7491560578346252,0.7198084592819214,0.8988250494003296,1.0,64.0
5407.0,16.0,46.0,30.0,1801.0,0.9774549007415771,0.9188791513442993,13.0,0.7893085479736328,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5408.0,16.0,46.0,30.0,1801.0,0.9562541842460632,0.915066123008728,13.0,0.8872766494750977,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5409.0,16.0,46.0,30.0,1801.0,0.9470529556274414,0.9113664031028748,13.0,0.9136699438095093,0.7198084592819214,0.8988250494003296,1.0,64.0
5410.0,16.0,46.0,30.0,1801.0,0.946506917476654,0.9056286811828613,13.0,0.8888335227966309,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5411.0,16.0,46.0,30.0,1801.0,0.9354724884033203,0.9168593883514404,13.0,0.9754354357719421,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5412.0,16.0,46.0,30.0,1801.0,0.9645423293113708,0.9217913150787354,13.0,0.8793027400970459,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5413.0,16.0,46.0,30.0,1801.0,0.9610324501991272,0.9199718236923218,13.0,0.8879178762435913,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5414.0,16.0,46.0,30.0,1801.0,0.9610385894775391,0.9199856519699097,13.0,0.8879565000534058,0.7198084592819214,0.8988250494003296,1.0,64.0
5415.0,16.0,46.0,30.0,1801.0,0.9786752462387085,0.9148029088973999,13.0,0.7564712762832642,0.7198084592819214,0.8988250494003296,1.0,64.0
5416.0,16.0,46.0,30.0,1801.0,0.964453399181366,0.9004937410354614,13.0,0.7559223771095276,0.7198084592819214,0.8988250494003296,1.0,64.0
5417.0,16.0,46.0,30.0,1801.0,0.9571458101272583,0.9230470061302185,13.0,0.9207629561424255,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5418.0,16.0,46.0,30.0,1801.0,0.9725490808486938,0.9141218066215515,13.0,0.7902148962020874,0.7198084592819214,0.8988250494003296,1.0,64.0
5419.0,16.0,46.0,30.0,1801.0,0.949172854423523,0.9184846878051758,13.0,0.9351361393928528,0.7198084592819214,0.8988250494003296,1.0,64.0
5420.0,16.0,46.0,30.0,1801.0,0.9489844441413879,0.9183344841003418,13.0,0.9352905750274658,0.7198084592819214,0.8988250494003296,0.9999999403953552,64.0
5421.0,16.0,46.0,30.0,1801.0,0.958992063999176,0.9212296009063721,13.0,0.9040316343307495,0.7198084592819214,0.8988250494003296,1.0,64.0
5422.0,16.0,46.0,30.0,1801.0,0.958992063999176,0.9212296009063721,13.0,0.9040316343307495,0.7198084592819214,0.8988250494003296,1.0,64.0
5423.0,16.0,46.0,30.0,1801.0,0.9432229399681091,0.9103728532791138,13.0,0.9261651039123535,0.7198084592819214,0.8988250494003296,1.0,64.0
5424.0,16.0,46.0,30.0,1801.0,0.9652777314186096,0.9224622249603271,13.0,0.8789691925048828,0.7198084592819214,0.8988250494003296,1.0,64.0
5425.0,16.0,46.0,30.0,1801.0,0.9564559459686279,0.9254120588302612,13.0,0.9336937069892883,0.7198084592819214,0.8988250494003296,1.0,64.0
5426.0,16.0,46.0,30.0,1801.0,0.9567586183547974,0.8910086154937744,13.0,0.7446275949478149,0.7198084592819214,0.8988250494003296,1.0,64.0
5427.0,16.0,46.0,30.0,1801.0,0.9603002667427063,0.9160983562469482,13.0,0.8717272281646729,0.7198084592819214,0.8988250494003296,1.0,64.0
5428.0,16.0,46.0,30.0,1801.0,0.9649254679679871,0.9195650815963745,13.0,0.8655633926391602,0.7198084592819214,0.8988250494003296,1.0,64.0
5429.0,16.0,46.0,30.0,1801.0,0.9573415517807007,0.9155476093292236,13.0,0.884209156036377,0.7198084592819214,0.8988250494003296,1.0,64.0
5430.0,16.0,46.0,30.0,1801.0,0.965545654296875,0.9135313034057617,13.0,0.8283938765525818,0.7198084592819214,0.8988250494003296,1.0,64.0
5431.0,16.0,46.0,30.0,1801.0,0.9529133439064026,0.8990016579627991,13.0,0.8173086047172546,0.7198084592819214,0.8988250494003296,1.0,64.0
5432.0,16.0,46.0,30.0,1801.0,0.9528669118881226,0.8989245295524597,13.0,0.8171274662017822,0.7198084592819214,0.8988250494003296,1.0,64.0
5433.0,16.0,46.0,30.0,1801.0,0.9471643567085266,0.8956565856933594,13.0,0.8313197493553162,0.7198084592819214,0.8988250494003296,1.0,64.0
