frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
2820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02821.jpg,1936,1216,1,0.243120,613.471,0.000,1931.880,807.670,1.000000,1,0.121243,613.555,0.000,1931.890,807.038,1.000000,1,0.121243,613.555,0.000,1931.890,807.038,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.872,11.529,11.502
2821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02822.jpg,1936,1216,1,0.299435,563.215,82.329,1936.000,922.409,0.757887,1,0.115663,562.744,82.413,1936.000,918.198,0.760349,1,0.115663,562.744,82.413,1936.000,918.198,0.760349,0.000000,1.000000,0.000000,0,0,,,,,12.494,11.916,13.937
2822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02823.jpg,1936,1216,1,0.317880,520.193,0.000,1936.000,824.799,0.782984,1,0.116396,467.390,0.000,1936.000,823.903,0.760185,1,0.116396,467.390,0.000,1936.000,823.903,0.760185,0.000000,1.000000,0.000000,0,0,,,,,11.523,11.337,11.410
2823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02824.jpg,1936,1216,1,0.336351,315.204,476.736,1936.000,1197.827,0.267282,1,0.168016,608.065,0.000,1931.806,819.961,0.897044,1,0.168016,608.065,0.000,1931.806,819.961,0.897044,0.000000,1.000000,0.000000,0,0,,,,,12.323,11.824,14.535
2824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02825.jpg,1936,1216,1,0.425475,654.807,0.000,1933.343,800.948,0.233102,1,0.260330,654.818,0.000,1933.326,800.127,0.940294,1,0.260330,654.818,0.000,1933.326,800.127,0.940294,0.000000,1.000000,0.000000,0,0,,,,,12.076,11.921,12.116
2825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02826.jpg,1936,1216,1,0.425475,654.807,0.000,1933.343,800.948,1.000000,1,0.260330,654.818,0.000,1933.326,800.127,1.000000,1,0.260330,654.818,0.000,1933.326,800.127,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.755,12.020,11.638
2826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02827.jpg,1936,1216,1,0.596707,608.205,0.000,1936.000,813.313,0.948262,1,0.482278,602.887,0.000,1934.713,819.448,0.937333,1,0.482278,602.887,0.000,1934.713,819.448,0.937333,0.000000,1.000000,0.000000,0,0,,,,,11.482,11.313,11.410
2827,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02828.jpg,1936,1216,1,0.478336,617.176,0.000,1936.000,816.131,0.989837,1,0.315497,617.476,0.000,1935.369,819.786,0.988155,1,0.315497,617.476,0.000,1935.369,819.786,0.988155,0.000000,1.000000,0.000000,0,0,,,,,12.301,11.901,11.586
2828,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02829.jpg,1936,1216,1,0.478336,617.176,0.000,1936.000,816.131,1.000000,1,0.315497,617.476,0.000,1935.369,819.786,1.000000,1,0.315497,617.476,0.000,1935.369,819.786,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.526,11.434,11.411
2829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02830.jpg,1936,1216,1,0.459009,578.056,0.000,1934.145,811.640,0.964642,1,0.366925,578.157,0.000,1934.152,814.206,0.963720,1,0.366925,578.157,0.000,1934.152,814.206,0.963720,0.000000,1.000000,0.000000,0,0,,,,,12.287,11.897,11.702
2830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02831.jpg,1936,1216,1,0.459009,578.056,0.000,1934.145,811.640,1.000000,1,0.366925,578.157,0.000,1934.152,814.206,1.000000,1,0.366925,578.157,0.000,1934.152,814.206,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.922,11.342,11.371
2831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02832.jpg,1936,1216,1,0.720398,717.306,480.536,1046.033,734.109,0.075733,1,0.791733,715.258,480.663,1045.085,746.273,0.079348,1,0.791733,715.258,480.663,1045.085,746.273,0.079348,0.000000,1.000000,0.000000,0,0,,,,,12.721,11.846,11.877
2832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02833.jpg,1936,1216,1,0.399641,459.502,14.745,1936.000,906.457,0.063311,1,0.152857,578.948,0.000,1936.000,814.055,0.079301,1,0.152857,578.948,0.000,1936.000,814.055,0.079301,0.000000,1.000000,0.000000,0,0,,,,,11.360,11.480,11.417
2833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02834.jpg,1936,1216,1,0.414182,7.256,22.309,1568.620,1102.074,0.485003,1,0.141836,481.152,40.883,1936.000,1160.796,0.622771,1,0.141836,481.152,40.883,1936.000,1160.796,0.622771,0.000000,1.000000,0.000000,0,0,,,,,12.180,11.979,11.798
2834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02835.jpg,1936,1216,1,0.397846,13.952,0.000,1579.556,1185.182,0.901179,1,0.116542,3.787,23.307,1572.884,1147.173,0.552760,1,0.116542,3.787,23.307,1572.884,1147.173,0.552760,0.000000,1.000000,0.000000,0,0,,,,,11.567,11.740,11.294
2835,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02836.jpg,1936,1216,1,0.420370,21.757,0.000,1576.095,1190.736,0.988206,1,0.166532,21.779,0.000,1576.002,1193.915,0.929313,1,0.166532,21.779,0.000,1576.002,1193.915,0.929313,0.000000,1.000000,0.000000,0,0,,,,,12.489,12.100,12.117
2836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02837.jpg,1936,1216,1,0.406687,15.603,12.199,1563.622,1182.582,0.971240,1,0.124556,15.621,12.175,1563.505,1184.511,0.970255,1,0.124556,15.621,12.175,1563.505,1184.511,0.970255,0.000000,1.000000,0.000000,0,0,,,,,12.293,11.426,11.355
2837,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02838.jpg,1936,1216,1,0.402169,13.440,11.040,1491.447,1175.228,0.945179,1,0.196070,24.697,78.335,1195.585,1135.594,0.682191,1,0.196070,24.697,78.335,1195.585,1135.594,0.682191,0.000000,1.000000,0.000000,0,0,,,,,12.198,11.858,11.477
2838,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02839.jpg,1936,1216,1,0.508119,570.347,0.000,1936.000,780.180,0.340984,1,0.519694,570.247,0.000,1936.000,780.948,0.235569,1,0.519694,570.247,0.000,1936.000,780.948,0.235569,0.000000,1.000000,0.000000,0,0,,,,,11.385,11.412,11.274
2839,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02840.jpg,1936,1216,1,0.692105,571.868,0.000,1936.000,801.456,0.972398,1,0.714652,571.820,0.000,1936.000,803.185,0.971225,1,0.714652,571.820,0.000,1936.000,803.185,0.971225,0.000000,1.000000,0.000000,0,0,,,,,12.340,12.041,11.847
2840,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02841.jpg,1936,1216,1,0.368866,14.590,0.000,1576.669,1216.000,0.368143,1,0.168495,565.238,0.000,1936.000,802.004,0.993742,1,0.168495,565.238,0.000,1936.000,802.004,0.993742,0.000000,1.000000,0.000000,0,0,,,,,11.477,11.546,11.378
2841,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02842.jpg,1936,1216,1,0.593933,565.073,0.000,1936.000,802.096,0.370889,1,0.575738,565.028,0.000,1936.000,803.995,0.997371,1,0.575738,565.028,0.000,1936.000,803.995,0.997371,0.000000,1.000000,0.000000,0,0,,,,,12.753,12.101,11.797
2842,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02843.jpg,1936,1216,1,0.668359,855.203,0.000,1936.000,804.983,0.786139,1,0.707668,854.611,0.000,1936.000,806.613,0.786754,1,0.707668,854.611,0.000,1936.000,806.613,0.786754,0.000000,1.000000,0.000000,0,0,,,,,11.481,11.338,11.457
2843,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02844.jpg,1936,1216,1,0.446636,572.012,0.000,1936.000,801.990,0.790045,1,0.412460,574.900,0.000,1936.000,803.026,0.791687,1,0.412460,574.900,0.000,1936.000,803.026,0.791687,0.000000,1.000000,0.000000,0,0,,,,,12.101,11.933,11.732
2844,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02845.jpg,1936,1216,1,0.389814,7.466,0.000,1173.572,1126.409,0.250624,1,0.308108,935.083,0.000,1936.000,808.417,0.731762,1,0.308108,935.083,0.000,1936.000,808.417,0.731762,0.000000,1.000000,0.000000,0,0,,,,,11.551,12.039,11.282
2845,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02846.jpg,1936,1216,1,0.386256,12.174,0.000,1226.600,1181.983,0.908016,1,0.201999,12.130,0.000,1227.948,1183.992,0.117677,1,0.201999,12.130,0.000,1227.948,1183.992,0.117677,0.000000,1.000000,0.000000,0,0,,,,,12.393,12.477,11.600
2846,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02847.jpg,1936,1216,1,0.487068,9.497,0.000,1067.945,1151.269,0.844954,1,0.288499,9.451,0.000,1068.292,1154.688,0.845367,1,0.288499,9.451,0.000,1068.292,1154.688,0.845367,0.000000,1.000000,0.000000,0,0,,,,,11.428,11.147,11.362
2847,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02848.jpg,1936,1216,1,0.171487,1878.752,221.044,1936.000,408.530,0.000000,1,0.171874,1878.780,221.296,1936.000,409.640,0.000000,1,0.171874,1878.780,221.296,1936.000,409.640,0.000000,0.000000,1.000000,0.000000,0,0,,,,,11.976,11.652,11.206
2848,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02849.jpg,1936,1216,1,0.788658,741.494,510.227,1038.857,727.844,0.000000,1,0.841059,740.376,508.536,1032.852,730.538,0.000000,1,0.841059,740.376,508.536,1032.852,730.538,0.000000,0.000000,1.000000,0.000000,0,0,,,,,11.268,11.121,11.209
2849,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02850.jpg,1936,1216,1,0.525931,34.222,0.000,1058.692,1196.508,0.052792,1,0.339911,15.334,0.000,1061.001,1189.611,0.052198,1,0.339911,15.334,0.000,1061.001,1189.611,0.052198,0.000000,1.000000,0.000000,0,0,,,,,12.190,11.795,13.093
2850,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02851.jpg,1936,1216,1,0.564892,35.735,0.000,1044.922,1197.590,0.984204,1,0.400006,35.692,0.000,1044.607,1200.093,0.956720,1,0.400006,35.692,0.000,1044.607,1200.093,0.956720,0.000000,1.000000,0.000000,0,0,,,,,11.693,11.510,11.562
2851,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02852.jpg,1936,1216,1,0.520227,16.749,0.000,1048.935,1185.234,0.967852,1,0.360326,16.707,0.000,1049.140,1187.437,0.967149,1,0.360326,16.707,0.000,1049.140,1187.437,0.967149,0.000000,1.000000,0.000000,0,0,,,,,12.697,11.829,11.568
2852,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02853.jpg,1936,1216,1,0.536546,36.566,0.000,1041.487,1198.687,0.962944,1,0.384947,36.540,0.000,1041.093,1203.199,0.960590,1,0.384947,36.540,0.000,1041.093,1203.199,0.960590,0.000000,1.000000,0.000000,0,0,,,,,11.408,11.456,11.479
2853,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02854.jpg,1936,1216,1,0.536546,36.566,0.000,1041.487,1198.687,1.000000,1,0.384947,36.540,0.000,1041.093,1203.199,1.000000,1,0.384947,36.540,0.000,1041.093,1203.199,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.137,11.896,11.782
2854,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02855.jpg,1936,1216,1,0.565652,35.641,0.000,1062.929,1202.336,0.975258,1,0.359791,35.614,0.000,1062.630,1206.377,0.975551,1,0.359791,35.614,0.000,1062.630,1206.377,0.975551,0.000000,1.000000,0.000000,0,0,,,,,11.532,14.524,11.191
2855,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02856.jpg,1936,1216,1,0.555639,31.479,0.000,1122.602,1210.430,0.935199,1,0.337031,31.441,0.000,1122.685,1213.060,0.935958,1,0.337031,31.441,0.000,1122.685,1213.060,0.935958,0.000000,1.000000,0.000000,0,0,,,,,12.672,12.868,13.734
2856,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02857.jpg,1936,1216,1,0.592711,13.892,0.000,1027.693,1094.546,0.813746,1,0.516184,14.578,0.000,1038.711,1109.210,0.832265,1,0.516184,14.578,0.000,1038.711,1109.210,0.832265,0.000000,1.000000,0.000000,0,0,,,,,11.880,11.122,11.156
2857,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02858.jpg,1936,1216,1,0.497051,34.782,3.249,1041.526,1202.754,0.878312,1,0.319299,35.359,0.000,1063.391,1210.725,0.877900,1,0.319299,35.359,0.000,1063.391,1210.725,0.877900,0.000000,1.000000,0.000000,0,0,,,,,13.232,11.789,11.531
2858,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02859.jpg,1936,1216,1,0.497051,34.782,3.249,1041.526,1202.754,1.000000,1,0.319299,35.359,0.000,1063.391,1210.725,1.000000,1,0.319299,35.359,0.000,1063.391,1210.725,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.424,11.305,11.316
2859,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02860.jpg,1936,1216,1,0.436113,35.156,22.062,1042.070,1148.482,0.938245,1,0.277807,34.143,0.000,1062.510,1203.127,0.991706,1,0.277807,34.143,0.000,1062.510,1203.127,0.991706,0.000000,1.000000,0.000000,0,0,,,,,12.227,12.112,11.664
2860,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02861.jpg,1936,1216,1,0.457281,41.655,18.831,1034.568,1145.108,0.980369,1,0.299275,41.579,18.764,1034.259,1148.901,0.906737,1,0.299275,41.579,18.764,1034.259,1148.901,0.906737,0.000000,1.000000,0.000000,0,0,,,,,11.573,11.350,11.272
2861,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02862.jpg,1936,1216,1,0.445897,32.016,0.000,1038.323,1205.526,0.921827,1,0.275811,31.983,0.000,1037.862,1208.359,0.922993,1,0.275811,31.983,0.000,1037.862,1208.359,0.922993,0.000000,1.000000,0.000000,0,0,,,,,12.196,11.845,11.527
2862,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02863.jpg,1936,1216,1,0.369762,33.211,4.467,1061.394,1179.878,0.952569,1,0.210137,33.201,4.432,1061.227,1182.889,0.952496,1,0.210137,33.201,4.432,1061.227,1182.889,0.952496,0.000000,1.000000,0.000000,0,0,,,,,11.335,11.379,11.243
2863,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02864.jpg,1936,1216,1,0.496574,28.518,0.000,1147.346,1183.699,0.912548,1,0.301787,28.536,0.000,1146.469,1185.097,0.914425,1,0.301787,28.536,0.000,1146.469,1185.097,0.914425,0.000000,1.000000,0.000000,0,0,,,,,12.038,11.805,11.905
2864,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02865.jpg,1936,1216,1,0.478004,25.022,0.000,1447.196,1160.919,0.774743,1,0.220169,27.447,0.000,1493.883,1179.128,0.759417,1,0.220169,27.447,0.000,1493.883,1179.128,0.759417,0.000000,1.000000,0.000000,0,0,,,,,11.442,11.130,13.442
2865,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02866.jpg,1936,1216,1,0.473565,23.216,0.000,1476.449,1151.861,0.971155,1,0.217469,27.757,0.000,1495.616,1184.171,0.994357,1,0.217469,27.757,0.000,1495.616,1184.171,0.994357,0.000000,1.000000,0.000000,0,0,,,,,16.542,11.979,11.547
2866,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02867.jpg,1936,1216,1,0.490535,23.830,0.000,1384.696,1183.918,0.912656,1,0.241372,23.821,0.000,1384.227,1184.771,0.921212,1,0.241372,23.821,0.000,1384.227,1184.771,0.921212,0.000000,1.000000,0.000000,0,0,,,,,11.194,11.267,11.243
2867,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02868.jpg,1936,1216,1,0.479437,18.383,0.000,1339.205,1191.627,0.956696,1,0.255583,18.404,0.000,1338.703,1193.020,0.956266,1,0.255583,18.404,0.000,1338.703,1193.020,0.956266,0.000000,1.000000,0.000000,0,0,,,,,12.304,12.052,11.944
2868,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02869.jpg,1936,1216,1,0.492505,17.591,0.000,1437.553,1181.734,0.922995,1,0.236367,17.596,0.000,1437.308,1184.044,0.923467,1,0.236367,17.596,0.000,1437.308,1184.044,0.923467,0.000000,1.000000,0.000000,0,0,,,,,11.374,11.301,10.755
2869,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02870.jpg,1936,1216,1,0.504497,310.626,0.000,1936.000,1214.856,0.573802,1,0.307227,748.677,763.229,929.407,1116.053,0.037933,1,0.307227,748.677,763.229,929.407,1116.053,0.037933,0.000000,1.000000,0.000000,0,0,,,,,12.074,11.528,11.386
2870,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02871.jpg,1936,1216,1,0.512963,10.656,0.000,1466.489,1184.806,0.587757,1,0.218342,14.788,0.000,1470.790,1189.783,0.036809,1,0.218342,14.788,0.000,1470.790,1189.783,0.036809,0.000000,1.000000,0.000000,0,0,,,,,11.427,11.091,12.268
2871,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02872.jpg,1936,1216,1,0.486583,17.996,0.000,1496.690,1190.964,0.969722,1,0.226188,18.002,0.000,1496.437,1192.355,0.978411,1,0.226188,18.002,0.000,1496.437,1192.355,0.978411,0.000000,1.000000,0.000000,0,0,,,,,12.082,11.587,11.398
2872,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02873.jpg,1936,1216,1,0.297494,750.967,740.558,932.910,1115.420,0.038729,1,0.313904,748.704,739.757,933.385,1119.357,0.039769,1,0.313904,748.704,739.757,933.385,1119.357,0.039769,0.000000,1.000000,0.000000,0,0,,,,,11.093,10.996,11.008
2873,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02874.jpg,1936,1216,1,0.501506,313.714,0.000,1936.000,1216.000,0.034574,1,0.213367,22.311,0.000,1342.137,1193.595,0.044501,1,0.213367,22.311,0.000,1342.137,1193.595,0.044501,0.000000,1.000000,0.000000,0,0,,,,,11.914,11.847,11.566
2874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02875.jpg,1936,1216,1,0.509106,23.545,0.000,1312.951,1191.178,0.513414,1,0.215259,23.550,0.000,1312.417,1193.203,0.976223,1,0.215259,23.550,0.000,1312.417,1193.203,0.976223,0.000000,1.000000,0.000000,0,0,,,,,11.507,10.778,11.164
2875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02876.jpg,1936,1216,1,0.501911,370.747,4.103,1936.000,1216.000,0.483270,1,0.171095,18.969,0.000,1501.838,1185.114,0.864045,1,0.171095,18.969,0.000,1501.838,1185.114,0.864045,0.000000,1.000000,0.000000,0,0,,,,,11.999,11.692,11.284
2876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02877.jpg,1936,1216,1,0.512184,309.919,6.719,1936.000,1216.000,0.960592,1,0.171857,13.604,0.000,1533.308,1186.598,0.974542,1,0.171857,13.604,0.000,1533.308,1186.598,0.974542,0.000000,1.000000,0.000000,0,0,,,,,11.012,10.930,11.163
2877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02878.jpg,1936,1216,1,0.494119,371.216,21.781,1936.000,1216.000,0.950318,1,0.153435,16.283,0.000,1539.962,1196.912,0.985336,1,0.153435,16.283,0.000,1539.962,1196.912,0.985336,0.000000,1.000000,0.000000,0,0,,,,,11.917,11.133,11.201
2878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02879.jpg,1936,1216,1,0.474936,336.238,0.000,1936.000,1203.595,0.950848,1,0.129636,0.000,1.509,1644.221,1195.480,0.924577,1,0.129636,0.000,1.509,1644.221,1195.480,0.924577,0.000000,1.000000,0.000000,0,0,,,,,11.075,11.082,11.273
2879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02880.jpg,1936,1216,1,0.474936,336.238,0.000,1936.000,1203.595,1.000000,1,0.129636,0.000,1.509,1644.221,1195.480,1.000000,1,0.129636,0.000,1.509,1644.221,1195.480,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.258,11.515,11.161
2880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02881.jpg,1936,1216,1,0.458374,382.096,0.000,1936.000,1198.318,0.967075,1,0.193261,18.943,0.000,1563.825,1183.706,0.929215,1,0.193261,18.943,0.000,1563.825,1183.706,0.929215,0.000000,1.000000,0.000000,0,0,,,,,11.240,11.057,10.853
2881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02882.jpg,1936,1216,1,0.525611,322.737,0.000,1936.000,1200.714,0.961283,1,0.135330,313.620,0.000,1936.000,1207.663,0.641166,1,0.135330,313.620,0.000,1936.000,1207.663,0.641166,0.000000,1.000000,0.000000,0,0,,,,,12.450,11.475,11.330
2882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02883.jpg,1936,1216,1,0.525611,322.737,0.000,1936.000,1200.714,1.000000,1,0.135330,313.620,0.000,1936.000,1207.663,1.000000,1,0.135330,313.620,0.000,1936.000,1207.663,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.082,11.113,11.630
2883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02884.jpg,1936,1216,1,0.512630,380.570,0.000,1936.000,1216.000,0.952460,1,0.168205,433.108,18.119,1936.000,1216.000,0.906654,1,0.168205,433.108,18.119,1936.000,1216.000,0.906654,0.000000,1.000000,0.000000,0,0,,,,,11.793,11.602,11.415
2884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02885.jpg,1936,1216,1,0.502650,328.359,0.000,1936.000,1208.050,0.961403,1,0.130541,380.385,0.000,1936.000,1215.579,0.951389,1,0.130541,380.385,0.000,1936.000,1215.579,0.951389,0.000000,1.000000,0.000000,0,0,,,,,11.221,11.215,11.161
2885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02886.jpg,1936,1216,1,0.532771,316.822,0.000,1936.000,1213.345,0.988542,1,0.137335,316.753,0.000,1936.000,1213.638,0.959229,1,0.137335,316.753,0.000,1936.000,1213.638,0.959229,0.000000,1.000000,0.000000,0,0,,,,,12.159,11.469,11.380
2886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02887.jpg,1936,1216,1,0.489207,289.815,0.000,1936.000,1214.790,0.982424,1,0.119503,289.764,0.000,1936.000,1215.147,0.982385,1,0.119503,289.764,0.000,1936.000,1215.147,0.982385,0.000000,1.000000,0.000000,0,0,,,,,11.156,10.868,10.775
2887,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02888.jpg,1936,1216,1,0.385499,30.168,0.000,1004.572,1168.997,0.362763,1,0.301729,753.443,784.383,936.496,1136.726,0.032242,1,0.301729,753.443,784.383,936.496,1136.726,0.032242,0.000000,1.000000,0.000000,0,0,,,,,11.603,11.386,10.993
2888,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02889.jpg,1936,1216,1,0.229619,24.617,0.000,1074.252,1174.440,0.924024,1,0.214172,752.922,753.689,936.311,1110.830,0.849218,1,0.214172,752.922,753.689,936.311,1110.830,0.849218,0.000000,1.000000,0.000000,0,0,,,,,11.066,11.741,11.254
2889,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02890.jpg,1936,1216,1,0.459011,379.726,0.000,1936.000,1216.000,0.353187,1,0.130944,379.654,0.000,1936.000,1216.000,0.034608,1,0.130944,379.654,0.000,1936.000,1216.000,0.034608,0.000000,1.000000,0.000000,0,0,,,,,11.775,11.497,11.369
2890,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02891.jpg,1936,1216,1,0.526701,317.266,0.000,1936.000,1215.250,0.960845,1,0.143468,379.331,0.000,1936.000,1216.000,0.999792,1,0.143468,379.331,0.000,1936.000,1216.000,0.999792,0.000000,1.000000,0.000000,0,0,,,,,10.972,11.462,10.466
2891,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02892.jpg,1936,1216,1,0.498263,323.350,0.000,1936.000,1216.000,0.995630,1,0.126210,323.291,0.000,1936.000,1216.000,0.965251,1,0.126210,323.291,0.000,1936.000,1216.000,0.965251,0.000000,1.000000,0.000000,0,0,,,,,11.971,11.492,11.250
2892,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02893.jpg,1936,1216,1,0.506370,271.904,0.000,1936.000,1216.000,0.969085,1,0.130974,321.627,0.000,1936.000,1216.000,0.998969,1,0.130974,321.627,0.000,1936.000,1216.000,0.998969,0.000000,1.000000,0.000000,0,0,,,,,10.864,10.701,10.729
2893,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02894.jpg,1936,1216,1,0.537157,385.538,0.000,1936.000,1213.841,0.930060,1,0.160527,385.474,0.000,1936.000,1214.143,0.958984,1,0.160527,385.474,0.000,1936.000,1214.143,0.958984,0.000000,1.000000,0.000000,0,0,,,,,11.636,11.367,11.203
2894,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02895.jpg,1936,1216,1,0.518139,317.856,0.000,1936.000,1208.836,0.954387,1,0.149030,380.560,0.000,1936.000,1211.913,0.995016,1,0.149030,380.560,0.000,1936.000,1211.913,0.995016,0.000000,1.000000,0.000000,0,0,,,,,11.071,11.107,11.590
2895,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02896.jpg,1936,1216,1,0.524788,385.675,0.000,1936.000,1216.000,0.952679,1,0.137927,385.607,0.000,1936.000,1216.000,0.993416,1,0.137927,385.607,0.000,1936.000,1216.000,0.993416,0.000000,1.000000,0.000000,0,0,,,,,11.648,11.390,11.196
2896,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02897.jpg,1936,1216,1,0.498727,384.284,0.000,1936.000,1212.301,0.996067,1,0.151998,384.243,0.000,1936.000,1212.546,0.996285,1,0.151998,384.243,0.000,1936.000,1212.546,0.996285,0.000000,1.000000,0.000000,0,0,,,,,11.054,10.845,10.832
2897,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02898.jpg,1936,1216,1,0.501320,321.228,0.000,1936.000,1215.696,0.958267,1,0.129985,392.065,0.000,1936.000,1216.000,0.992147,1,0.129985,392.065,0.000,1936.000,1216.000,0.992147,0.000000,1.000000,0.000000,0,0,,,,,11.909,11.598,11.048
2898,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02899.jpg,1936,1216,1,0.510850,321.038,0.000,1936.000,1214.794,0.999140,1,0.118835,385.374,0.000,1936.000,1216.000,0.995685,1,0.118835,385.374,0.000,1936.000,1216.000,0.995685,0.000000,1.000000,0.000000,0,0,,,,,10.988,10.940,10.953
